"Species","syndrome","Country","Year","variable","n","rate_r","Prop_Syn","Dataset"
"Streptococcus pneumoniae","sep","Bulgaria",2015,"Penicillins",35,0.23,0.11,"RESIST"
"Streptococcus pneumoniae","sep","Ireland",2015,"Macrolides",296,0.16,0.11,"RESIST"
"Streptococcus pneumoniae","sep","Romania",2015,"Penicillins",41,0.39,0.11,"RESIST"
"Streptococcus pneumoniae","sep","Slovenia",2015,"Penicillins",323,0.09,0.11,"RESIST"
"Escherichia coli","c.uti","Egypt",2017,"Aminopenicillins",20,0.05,0.7,"GLASS"
"Escherichia coli","c.uti","Egypt",2017,"Ceftriaxone",8,0,0.7,"GLASS"
"Escherichia coli","c.uti","Egypt",2017,"Ciprofloxacin",2,0.5,0.7,"GLASS"
"Escherichia coli","c.uti","Egypt",2017,"Levofloxacin",27,0.185185185185185,0.7,"GLASS"
"Escherichia coli","c.uti","Egypt",2017,"Meropenem",23,0.0434782608695652,0.7,"GLASS"
"Escherichia coli","c.uti","Sudan",2017,"Meropenem",22,0.545454545454545,0.7,"GLASS"
"Escherichia coli","c.uti","Finland",2017,"Aminopenicillins",7,0.285714285714286,0.7,"GLASS"
"Escherichia coli","c.uti","Switzerland",2017,"Ceftriaxone",988,0.0688259109311741,0.7,"GLASS"
"Escherichia coli","c.uti","Switzerland",2017,"Cephalosporins",543,0.338858195211786,0.7,"GLASS"
"Escherichia coli","c.uti","Switzerland",2017,"Ciprofloxacin",868,0.293778801843318,0.7,"GLASS"
"Escherichia coli","c.uti","Switzerland",2017,"Fluoroquinolones",739,0.127198917456022,0.7,"GLASS"
"Escherichia coli","c.uti","Switzerland",2017,"Levofloxacin",581,0.358003442340792,0.7,"GLASS"
"Escherichia coli","c.uti","Switzerland",2017,"Meropenem",258,0.108527131782946,0.7,"GLASS"
"Escherichia coli","c.uti","Malaysia",2017,"Ceftriaxone",478,0.0502092050209205,0.7,"GLASS"
"Escherichia coli","c.uti","Thailand",2017,"Aminopenicillins",535,0.362616822429907,0.7,"GLASS"
"Escherichia coli","c.uti","India",2017,"Ceftriaxone",2,0,0.7,"GLASS"
"Escherichia coli","c.uti","India",2017,"Ciprofloxacin",61,0.475409836065574,0.7,"GLASS"
"Escherichia coli","c.uti","India",2017,"Fluoroquinolones",311,0.418006430868167,0.7,"GLASS"
"Escherichia coli","c.uti","Thailand",2017,"Ceftriaxone",933,0.553054662379421,0.7,"GLASS"
"Escherichia coli","c.uti","Iran, Islamic Republic of",2017,"Carbapenems",972,0.284979423868313,0.7,"GLASS"
"Escherichia coli","c.uti","Thailand",2017,"Cephalosporins",555,0.288288288288288,0.7,"GLASS"
"Escherichia coli","c.uti","Iran, Islamic Republic of",2017,"Cephalosporins",1256,0.428343949044586,0.7,"GLASS"
"Escherichia coli","c.uti","Thailand",2017,"Ciprofloxacin",688,0.103197674418605,0.7,"GLASS"
"Escherichia coli","c.uti","Iran, Islamic Republic of",2017,"Fluoroquinolones",1360,0.305147058823529,0.7,"GLASS"
"Escherichia coli","c.uti","Thailand",2017,"Fluoroquinolones",752,0.446808510638298,0.7,"GLASS"
"Escherichia coli","c.uti","United Kingdom",2017,"Ciprofloxacin",1,0,0.7,"GLASS"
"Escherichia coli","c.uti","Thailand",2017,"Levofloxacin",617,0.188006482982172,0.7,"GLASS"
"Escherichia coli","c.uti","Philippines",2017,"Meropenem",748,0.342245989304813,0.7,"GLASS"
"Escherichia coli","c.uti","Thailand",2017,"Meropenem",551,0.330308529945554,0.7,"GLASS"
"Escherichia coli","c.uti","Saudi Arabia",2017,"Aminopenicillins",496,0.824596774193548,0.7,"GLASS"
"Escherichia coli","c.uti","Tunisia",2017,"Aminopenicillins",11,0.545454545454545,0.7,"GLASS"
"Escherichia coli","c.uti","Saudi Arabia",2017,"Carbapenems",1350,0.639259259259259,0.7,"GLASS"
"Escherichia coli","c.uti","Tunisia",2017,"Carbapenems",43,0.13953488372093,0.7,"GLASS"
"Escherichia coli","c.uti","Saudi Arabia",2017,"Ceftriaxone",1211,0.605284888521883,0.7,"GLASS"
"Escherichia coli","c.uti","Korea",2017,"Aminopenicillins",7690,0.108192457737321,0.7,"GLASS"
"Escherichia coli","c.uti","Saudi Arabia",2017,"Cephalosporins",278,0.0899280575539568,0.7,"GLASS"
"Escherichia coli","c.uti","Korea",2017,"Ciprofloxacin",7747,0.0999096424422357,0.7,"GLASS"
"Escherichia coli","c.uti","Pakistan",2017,"Aminopenicillins",886,0.18058690744921,0.7,"GLASS"
"Escherichia coli","c.uti","Korea",2017,"Meropenem",7356,0.0681076672104405,0.7,"GLASS"
"Escherichia coli","c.uti","Pakistan",2017,"Carbapenems",1464,0.21379781420765,0.7,"GLASS"
"Escherichia coli","c.uti","Tunisia",2017,"Meropenem",10,0.2,0.7,"GLASS"
"Escherichia coli","c.uti","Pakistan",2017,"Ceftriaxone",1451,0.212267401791868,0.7,"GLASS"
"Escherichia coli","c.uti","Malaysia",2017,"Cephalosporins",526,0.0855513307984791,0.7,"GLASS"
"Escherichia coli","c.uti","Pakistan",2017,"Cephalosporins",1168,0.204623287671233,0.7,"GLASS"
"Escherichia coli","c.uti","Sudan",2017,"Ceftriaxone",19,0.105263157894737,0.7,"GLASS"
"Escherichia coli","c.uti","Pakistan",2017,"Ciprofloxacin",1238,0.25686591276252,0.7,"GLASS"
"Escherichia coli","c.uti","Malaysia",2017,"Fluoroquinolones",531,0.0998116760828625,0.7,"GLASS"
"Escherichia coli","c.uti","Pakistan",2017,"Fluoroquinolones",1513,0.207534699272968,0.7,"GLASS"
"Escherichia coli","c.uti","United Arab Emirates",2017,"Levofloxacin",1660,0.470481927710843,0.7,"GLASS"
"Escherichia coli","c.uti","Malaysia",2017,"Aminopenicillins",458,0.172489082969432,0.7,"GLASS"
"Escherichia coli","c.uti","United Arab Emirates",2017,"Aminopenicillins",1518,0.295783926218709,0.7,"GLASS"
"Escherichia coli","c.uti","Malaysia",2017,"Carbapenems",492,0.15650406504065,0.7,"GLASS"
"Escherichia coli","c.uti","United Arab Emirates",2017,"Carbapenems",1842,0.459826275787188,0.7,"GLASS"
"Escherichia coli","c.uti","Philippines",2017,"Aminopenicillins",825,0.36,0.7,"GLASS"
"Escherichia coli","c.uti","United Arab Emirates",2017,"Ceftriaxone",1960,0.317857142857143,0.7,"GLASS"
"Escherichia coli","c.uti","Zambia",2017,"Aminopenicillins",507,0.248520710059172,0.7,"GLASS"
"Escherichia coli","c.uti","United Arab Emirates",2017,"Cephalosporins",2084,0.490882917466411,0.7,"GLASS"
"Escherichia coli","c.uti","Malaysia",2017,"Ciprofloxacin",326,0.147239263803681,0.7,"GLASS"
"Escherichia coli","c.uti","United Arab Emirates",2017,"Ciprofloxacin",1701,0.333921222810112,0.7,"GLASS"
"Escherichia coli","c.uti","Zambia",2017,"Cephalosporins",808,0.471534653465347,0.7,"GLASS"
"Escherichia coli","c.uti","United Arab Emirates",2017,"Fluoroquinolones",1890,0.34973544973545,0.7,"GLASS"
"Escherichia coli","c.uti","Zambia",2017,"Ciprofloxacin",375,0.192,0.7,"GLASS"
"Escherichia coli","c.uti","Malaysia",2017,"Meropenem",418,0.107655502392345,0.7,"GLASS"
"Escherichia coli","c.uti","United Arab Emirates",2017,"Meropenem",1504,0.412898936170213,0.7,"GLASS"
"Escherichia coli","c.uti","United Kingdom",2017,"Ceftriaxone",1,0,0.7,"GLASS"
"Escherichia coli","c.uti","Philippines",2017,"Levofloxacin",800,0.35625,0.7,"GLASS"
"Escherichia coli","c.uti","United Kingdom",2017,"Meropenem",1,0,0.7,"GLASS"
"Escherichia coli","c.uti","Tunisia",2017,"Fluoroquinolones",34,0.411764705882353,0.7,"GLASS"
"Escherichia coli","c.uti","Saudi Arabia",2017,"Levofloxacin",1777,0.383230163196398,0.7,"GLASS"
"Escherichia coli","c.uti","Philippines",2017,"Carbapenems",931,0.404940923737916,0.7,"GLASS"
"Escherichia coli","c.uti","Zambia",2017,"Carbapenems",872,0.470183486238532,0.7,"GLASS"
"Escherichia coli","c.uti","Philippines",2017,"Ceftriaxone",670,0.288059701492537,0.7,"GLASS"
"Escherichia coli","c.uti","Sudan",2017,"Ciprofloxacin",26,0.307692307692308,0.7,"GLASS"
"Escherichia coli","c.uti","Philippines",2017,"Cephalosporins",727,0.416781292984869,0.7,"GLASS"
"Escherichia coli","c.uti","Switzerland",2017,"Carbapenems",435,0.606896551724138,0.7,"GLASS"
"Escherichia coli","c.uti","Tunisia",2017,"Cephalosporins",13,0.153846153846154,0.7,"GLASS"
"Escherichia coli","c.uti","Zambia",2017,"Fluoroquinolones",351,0.313390313390313,0.7,"GLASS"
"Escherichia coli","c.uti","Saudi Arabia",2017,"Ciprofloxacin",1334,0.187406296851574,0.7,"GLASS"
"Escherichia coli","c.uti","Zambia",2017,"Levofloxacin",568,0.345070422535211,0.7,"GLASS"
"Escherichia coli","c.uti","Saudi Arabia",2017,"Fluoroquinolones",1881,0.180223285486443,0.7,"GLASS"
"Escherichia coli","c.uti","Philippines",2017,"Ciprofloxacin",876,0.311643835616438,0.7,"GLASS"
"Escherichia coli","c.uti","Thailand",2017,"Carbapenems",706,0.28328611898017,0.7,"GLASS"
"Escherichia coli","c.uti","Philippines",2017,"Fluoroquinolones",715,0.316083916083916,0.7,"GLASS"
"Escherichia coli","c.uti","Saudi Arabia",2017,"Meropenem",1766,0.604190260475651,0.7,"GLASS"
"Escherichia coli","c.uti","Tunisia",2017,"Ciprofloxacin",21,0.19047619047619,0.7,"GLASS"
"Escherichia coli","c.uti","Pakistan",2017,"Levofloxacin",735,0.172789115646259,0.7,"GLASS"
"Escherichia coli","c.uti","Pakistan",2017,"Meropenem",1359,0.189109639440765,0.7,"GLASS"
"Escherichia coli","sep","Jordan",2017,"Aminopenicillins",194,0.38659793814433,0.19,"GLASS"
"Escherichia coli","sep","Iraq",2017,"Levofloxacin",157,0.0318471337579618,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Cephalosporins",57,0.666666666666667,0.19,"GLASS"
"Escherichia coli","sep","Korea",2017,"Aminopenicillins",5457,0.183800623052959,0.19,"GLASS"
"Escherichia coli","sep","Malaysia",2017,"Aminopenicillins",11,0.545454545454545,0.19,"GLASS"
"Escherichia coli","sep","Jordan",2017,"Ciprofloxacin",247,0.0728744939271255,0.19,"GLASS"
"Escherichia coli","sep","Pakistan",2017,"Ceftriaxone",134,0.0895522388059701,0.19,"GLASS"
"Escherichia coli","sep","Malaysia",2017,"Cephalosporins",8,0.625,0.19,"GLASS"
"Escherichia coli","sep","Pakistan",2017,"Cephalosporins",142,0.126760563380282,0.19,"GLASS"
"Escherichia coli","sep","Malaysia",2017,"Ceftriaxone",5,0.2,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Fluoroquinolones",73,0.849315068493151,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Meropenem",71,0.535211267605634,0.19,"GLASS"
"Escherichia coli","sep","Pakistan",2017,"Fluoroquinolones",79,0.455696202531646,0.19,"GLASS"
"Escherichia coli","sep","Malaysia",2017,"Ciprofloxacin",4,0.75,0.19,"GLASS"
"Escherichia coli","sep","Pakistan",2017,"Levofloxacin",51,0.0588235294117647,0.19,"GLASS"
"Escherichia coli","sep","Philippines",2017,"Fluoroquinolones",7428,0.00363489499192246,0.19,"GLASS"
"Escherichia coli","sep","Malaysia",2017,"Carbapenems",12,0.833333333333333,0.19,"GLASS"
"Escherichia coli","sep","Malaysia",2017,"Levofloxacin",6,0.666666666666667,0.19,"GLASS"
"Escherichia coli","sep","Iraq",2017,"Ceftriaxone",247,0.11336032388664,0.19,"GLASS"
"Escherichia coli","sep","Germany",2017,"Cephalosporins",520,0.248076923076923,0.19,"GLASS"
"Escherichia coli","sep","Malta",2017,"Meropenem",25,0.48,0.19,"GLASS"
"Escherichia coli","sep","Saudi Arabia",2017,"Aminopenicillins",1334,0.790854572713643,0.19,"GLASS"
"Escherichia coli","sep","Oman",2017,"Carbapenems",478,0.497907949790795,0.19,"GLASS"
"Escherichia coli","sep","Saudi Arabia",2017,"Carbapenems",416,0.783653846153846,0.19,"GLASS"
"Escherichia coli","sep","Malaysia",2017,"Fluoroquinolones",12,0.416666666666667,0.19,"GLASS"
"Escherichia coli","sep","Saudi Arabia",2017,"Ceftriaxone",864,0.658564814814815,0.19,"GLASS"
"Escherichia coli","sep","Oman",2017,"Fluoroquinolones",469,0.155650319829424,0.19,"GLASS"
"Escherichia coli","sep","Saudi Arabia",2017,"Cephalosporins",314,0.646496815286624,0.19,"GLASS"
"Escherichia coli","sep","Korea",2017,"Ciprofloxacin",10663,0.318859607990247,0.19,"GLASS"
"Escherichia coli","sep","Saudi Arabia",2017,"Ciprofloxacin",373,0.723860589812332,0.19,"GLASS"
"Escherichia coli","sep","Philippines",2017,"Levofloxacin",3253,0.265908392253305,0.19,"GLASS"
"Escherichia coli","sep","Saudi Arabia",2017,"Fluoroquinolones",465,0.554838709677419,0.19,"GLASS"
"Escherichia coli","sep","Philippines",2017,"Meropenem",2007,0.00996512207274539,0.19,"GLASS"
"Escherichia coli","sep","Saudi Arabia",2017,"Levofloxacin",414,0.560386473429952,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Ceftriaxone",89,0.460674157303371,0.19,"GLASS"
"Escherichia coli","sep","Saudi Arabia",2017,"Meropenem",265,0.686792452830189,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Ciprofloxacin",69,0.652173913043478,0.19,"GLASS"
"Escherichia coli","sep","Oman",2017,"Cephalosporins",565,0.288495575221239,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Levofloxacin",61,0.344262295081967,0.19,"GLASS"
"Escherichia coli","sep","Finland",2017,"Aminopenicillins",1,0,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Penicillins",67,0.477611940298507,0.19,"GLASS"
"Escherichia coli","sep","Finland",2017,"Cephalosporins",2,0,0.19,"GLASS"
"Escherichia coli","sep","Finland",2017,"Fluoroquinolones",12,0.0833333333333333,0.19,"GLASS"
"Escherichia coli","sep","Pakistan",2017,"Meropenem",349,0.186246418338109,0.19,"GLASS"
"Escherichia coli","sep","Finland",2017,"Meropenem",1,0,0.19,"GLASS"
"Escherichia coli","sep","Philippines",2017,"Aminopenicillins",10861,0.076880581898536,0.19,"GLASS"
"Escherichia coli","sep","Germany",2017,"Carbapenems",850,0.329411764705882,0.19,"GLASS"
"Escherichia coli","sep","Philippines",2017,"Carbapenems",13252,0.0825535768185934,0.19,"GLASS"
"Escherichia coli","sep","Germany",2017,"Fluoroquinolones",461,0.27765726681128,0.19,"GLASS"
"Escherichia coli","sep","Philippines",2017,"Ceftriaxone",110026,0.0946321778488721,0.19,"GLASS"
"Escherichia coli","sep","Pakistan",2017,"Ciprofloxacin",160,0.39375,0.19,"GLASS"
"Escherichia coli","sep","Philippines",2017,"Cephalosporins",4297,0.161508028857342,0.19,"GLASS"
"Escherichia coli","sep","Iran, Islamic Republic of",2017,"Carbapenems",190,0.236842105263158,0.19,"GLASS"
"Escherichia coli","sep","Philippines",2017,"Ciprofloxacin",74586,0.0336658354114713,0.19,"GLASS"
"Escherichia coli","sep","Iran, Islamic Republic of",2017,"Cephalosporins",130,0.246153846153846,0.19,"GLASS"
"Escherichia coli","sep","Thailand",2017,"Ciprofloxacin",388,0.425257731958763,0.19,"GLASS"
"Escherichia coli","sep","Iran, Islamic Republic of",2017,"Fluoroquinolones",149,0.315436241610738,0.19,"GLASS"
"Escherichia coli","sep","Thailand",2017,"Fluoroquinolones",574,0.357142857142857,0.19,"GLASS"
"Escherichia coli","sep","Iraq",2017,"Aminopenicillins",99,0.313131313131313,0.19,"GLASS"
"Escherichia coli","sep","Thailand",2017,"Levofloxacin",371,0.46900269541779,0.19,"GLASS"
"Escherichia coli","sep","Iraq",2017,"Ciprofloxacin",170,0.0117647058823529,0.19,"GLASS"
"Escherichia coli","sep","Thailand",2017,"Meropenem",374,0.331550802139037,0.19,"GLASS"
"Escherichia coli","sep","Iraq",2017,"Meropenem",81,0.419753086419753,0.19,"GLASS"
"Escherichia coli","sep","Tunisia",2017,"Aminopenicillins",32,0.15625,0.19,"GLASS"
"Escherichia coli","sep","Jordan",2017,"Ceftriaxone",368,0.505434782608696,0.19,"GLASS"
"Escherichia coli","sep","Tunisia",2017,"Carbapenems",16,0.25,0.19,"GLASS"
"Escherichia coli","sep","Jordan",2017,"Levofloxacin",140,0.328571428571429,0.19,"GLASS"
"Escherichia coli","sep","Tunisia",2017,"Cephalosporins",23,0.304347826086957,0.19,"GLASS"
"Escherichia coli","sep","Oman",2017,"Meropenem",576,0.180555555555556,0.19,"GLASS"
"Escherichia coli","sep","Tunisia",2017,"Ciprofloxacin",14,0.142857142857143,0.19,"GLASS"
"Escherichia coli","sep","Korea",2017,"Meropenem",11632,0.230914718019257,0.19,"GLASS"
"Escherichia coli","sep","Tunisia",2017,"Fluoroquinolones",31,0.516129032258065,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Aminopenicillins",82,0.390243902439024,0.19,"GLASS"
"Escherichia coli","sep","Tunisia",2017,"Meropenem",36,0.194444444444444,0.19,"GLASS"
"Escherichia coli","sep","Macedonia, Republic of",2017,"Carbapenems",64,0.59375,0.19,"GLASS"
"Escherichia coli","sep","Uganda",2017,"Aminopenicillins",67,0.134328358208955,0.19,"GLASS"
"Escherichia coli","sep","Uganda",2017,"Carbapenems",22,0.636363636363636,0.19,"GLASS"
"Escherichia coli","sep","Uganda",2017,"Ceftriaxone",23,0.0869565217391304,0.19,"GLASS"
"Escherichia coli","sep","Uganda",2017,"Cephalosporins",13,0.307692307692308,0.19,"GLASS"
"Escherichia coli","sep","Uganda",2017,"Ciprofloxacin",25,0.6,0.19,"GLASS"
"Escherichia coli","sep","Uganda",2017,"Fluoroquinolones",36,0.25,0.19,"GLASS"
"Escherichia coli","sep","Uganda",2017,"Meropenem",47,0.0851063829787234,0.19,"GLASS"
"Escherichia coli","sep","United Arab Emirates",2017,"Aminopenicillins",431,0.561484918793503,0.19,"GLASS"
"Escherichia coli","sep","Finland",2017,"Levofloxacin",12,0,0.19,"GLASS"
"Escherichia coli","sep","United Arab Emirates",2017,"Carbapenems",676,0.532544378698225,0.19,"GLASS"
"Escherichia coli","sep","Finland",2017,"Penicillins",10,0.2,0.19,"GLASS"
"Escherichia coli","sep","United Arab Emirates",2017,"Ceftriaxone",608,0.481907894736842,0.19,"GLASS"
"Escherichia coli","sep","Thailand",2017,"Aminopenicillins",378,0.431216931216931,0.19,"GLASS"
"Escherichia coli","sep","United Arab Emirates",2017,"Cephalosporins",842,0.351543942992874,0.19,"GLASS"
"Escherichia coli","sep","Thailand",2017,"Carbapenems",587,0.303236797274276,0.19,"GLASS"
"Escherichia coli","sep","United Arab Emirates",2017,"Ciprofloxacin",334,0.401197604790419,0.19,"GLASS"
"Escherichia coli","sep","Thailand",2017,"Ceftriaxone",565,0.380530973451327,0.19,"GLASS"
"Escherichia coli","sep","United Arab Emirates",2017,"Fluoroquinolones",763,0.475753604193971,0.19,"GLASS"
"Escherichia coli","sep","Thailand",2017,"Cephalosporins",472,0.38135593220339,0.19,"GLASS"
"Escherichia coli","sep","United Arab Emirates",2017,"Levofloxacin",477,0.538784067085954,0.19,"GLASS"
"Escherichia coli","sep","Malaysia",2017,"Meropenem",9,0.222222222222222,0.19,"GLASS"
"Escherichia coli","sep","United Arab Emirates",2017,"Meropenem",594,0.444444444444444,0.19,"GLASS"
"Escherichia coli","sep","Malta",2017,"Carbapenems",38,0.526315789473684,0.19,"GLASS"
"Escherichia coli","sep","Malta",2017,"Cephalosporins",47,0.446808510638298,0.19,"GLASS"
"Escherichia coli","sep","Malta",2017,"Ciprofloxacin",44,0.454545454545455,0.19,"GLASS"
"Escherichia coli","sep","Malta",2017,"Fluoroquinolones",34,0.441176470588235,0.19,"GLASS"
"Escherichia coli","sep","Zambia",2017,"Aminopenicillins",116,0.362068965517241,0.19,"GLASS"
"Escherichia coli","sep","Oman",2017,"Aminopenicillins",197,0.299492385786802,0.19,"GLASS"
"Escherichia coli","sep","Zambia",2017,"Carbapenems",77,0.402597402597403,0.19,"GLASS"
"Escherichia coli","sep","Oman",2017,"Ceftriaxone",496,0.356854838709677,0.19,"GLASS"
"Escherichia coli","sep","Zambia",2017,"Cephalosporins",87,0.35632183908046,0.19,"GLASS"
"Escherichia coli","sep","Oman",2017,"Ciprofloxacin",954,0.337526205450734,0.19,"GLASS"
"Escherichia coli","sep","Zambia",2017,"Ciprofloxacin",99,0.505050505050505,0.19,"GLASS"
"Escherichia coli","sep","Oman",2017,"Levofloxacin",411,0.411192214111922,0.19,"GLASS"
"Escherichia coli","sep","Zambia",2017,"Fluoroquinolones",95,0.378947368421053,0.19,"GLASS"
"Escherichia coli","sep","Pakistan",2017,"Aminopenicillins",438,0.17351598173516,0.19,"GLASS"
"Escherichia coli","sep","Zambia",2017,"Levofloxacin",107,0.542056074766355,0.19,"GLASS"
"Escherichia coli","sep","Pakistan",2017,"Carbapenems",446,0.103139013452915,0.19,"GLASS"
"Klebsiella pneumoniae","c.uti","Philippines",2017,"Fluoroquinolones",738,0.313008130081301,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Saudi Arabia",2017,"Carbapenems",529,0.742911153119093,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Korea",2017,"Meropenem",8930,0.0481522956326988,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Pakistan",2017,"Ceftriaxone",802,0.266832917705736,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","India",2017,"Ciprofloxacin",61,0,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Pakistan",2017,"Carbapenems",1069,0.188026192703461,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Philippines",2017,"Levofloxacin",672,0.40327380952381,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Korea",2017,"Ciprofloxacin",6689,0.0846165346090597,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Switzerland",2017,"Carbapenems",802,0.0648379052369077,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Bahrain",2017,"Ciprofloxacin",62,0.0967741935483871,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Switzerland",2017,"Cephalosporins",193,0.0829015544041451,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Bahrain",2017,"Meropenem",74,0.135135135135135,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Switzerland",2017,"Fluoroquinolones",633,0.309636650868878,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Philippines",2017,"Cephalosporins",575,0.333913043478261,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Pakistan",2017,"Cephalosporins",944,0.208686440677966,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Philippines",2017,"Ciprofloxacin",698,0.343839541547278,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Bahrain",2017,"Ceftriaxone",61,0.180327868852459,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Pakistan",2017,"Ciprofloxacin",967,0.171664943123061,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Saudi Arabia",2017,"Levofloxacin",665,0.93984962406015,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Pakistan",2017,"Fluoroquinolones",1152,0.196180555555556,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Saudi Arabia",2017,"Meropenem",646,0.541795665634675,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Pakistan",2017,"Levofloxacin",264,0.178030303030303,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Switzerland",2017,"Ceftriaxone",299,0.193979933110368,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Philippines",2017,"Carbapenems",572,0.321678321678322,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Switzerland",2017,"Ciprofloxacin",205,0.292682926829268,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Philippines",2017,"Ceftriaxone",817,0.380660954712362,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Switzerland",2017,"Levofloxacin",303,0.346534653465347,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Thailand",2017,"Meropenem",715,0.114685314685315,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Thailand",2017,"Carbapenems",790,0.318987341772152,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Saudi Arabia",2017,"Fluoroquinolones",861,0.745644599303136,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Malaysia",2017,"Ceftriaxone",517,0.150870406189555,0.09,"GLASS"
"Klebsiella pneumoniae","c.uti","Tunisia",2017,"Cephalosporins",200,0.41,0.09,"GLASS"
